# Registro degli identificativi di requisito - Telemedic
#
# Risponde ai criteri 3 e 4 del traguardo T-01 della roadmap
# (docs/09_roadmap/02-traguardi.md). È un giornale di eventi in SOLA AGGIUNTA,
# non una tabella di stati: non si modifica né si cancella mai una riga
# esistente, si aggiunge un nuovo evento. Il formato completo, la regola di
# sola aggiunta, il calcolo dello stato e il divieto di riuso sono descritti
# in registro/README.md, che ogni lettore - umano o automatico - deve leggere
# prima di usare questo file.
#
# Formato: TSV (separatore TAB), prima riga di intestazione con i nomi delle
# colonne. Le righe che iniziano con '#' sono commenti e vanno ignorate da
# ogni lettore automatico.
#
# Colonne, in quest'ordine esatto:
#   data            ISO AAAA-MM-GG
#   identificativo  forma esatta usata nel corpus, es. RF-001 (non normalizzata)
#   evento          "introdotto" oppure "ritirato"
#   fonte           percorso, dalla radice del repository, del file in cui
#                   l'identificativo è definito; se la definizione non è
#                   individuabile, il file con più occorrenze (vedi nota)
#   nota            testo libero, può essere vuoto; mai un carattere TAB
#
# Popolato per la prima volta il 2026-08-26. Per tutti gli identificativi già
# esistenti a quella data, l'evento "introdotto" porta la data 2026-08-26,
# che è la data di istituzione del registro e non la data reale di
# assegnazione (sconosciuta per gli identificativi della fase di ricerca:
# vedi registro/README.md, § difetti).
data	identificativo	evento	fonte	nota
2026-08-26	RF-158	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-161	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; parità di occorrenze fra 2 file, scelto il primo in ordine alfabetico
2026-08-26	RF-162	introdotto	docs/03_functional/03-casi-d-uso.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-165	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-166	introdotto	docs/03_functional/03-casi-d-uso.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-167	introdotto	docs/03_functional/03-casi-d-uso.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-168	introdotto	docs/03_functional/03-casi-d-uso.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-172	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-175	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-178	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-183	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-186	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-188	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-193	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-196	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-201	introdotto	docs/03_functional/01-attori-e-ruoli.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-205	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-208	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-215	introdotto	docs/03_functional/03-casi-d-uso.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RF-223	introdotto	docs/03_functional/00-indice.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; parità di occorrenze fra 2 file, scelto il primo in ordine alfabetico
2026-08-26	RF-230	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-231	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-232	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-233	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-234	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-235	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-236	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-237	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-238	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-239	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-240	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-241	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-242	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-243	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-244	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-245	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-246	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-247	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-248	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-251	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-252	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-253	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-254	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-255	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-256	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-257	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-258	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-259	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-260	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-261	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-262	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-263	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-264	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-265	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-266	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-269	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-270	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-271	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-272	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-273	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-274	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-275	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-276	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-277	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-278	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-279	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-280	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-281	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-282	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-283	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-284	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-285	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-286	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-287	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-288	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-289	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-290	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-293	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-294	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-295	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-296	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-297	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-298	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-299	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-300	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-301	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-302	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-303	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-304	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-305	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-306	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-309	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-310	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-311	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-312	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-313	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-314	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-315	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-316	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-317	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-318	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-319	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-320	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-323	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-324	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-325	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-326	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-327	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-328	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-329	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-330	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-331	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-332	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-335	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-336	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-337	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-338	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-339	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-340	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-343	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-344	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-345	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-346	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-347	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-348	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-349	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-350	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-351	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RF-352	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-001	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-002	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-003	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-005	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-006	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; parità di occorrenze fra 2 file, scelto il primo in ordine alfabetico
2026-08-26	RNF-007	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-008	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-009	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; parità di occorrenze fra 2 file, scelto il primo in ordine alfabetico
2026-08-26	RNF-010	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-011	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-013	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-014	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-016	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-021	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-022	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-025	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-027	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-0031	introdotto	docs/01_technical/08-qualita-e-test.md	caso dubbio: compare solo nell'annotazione `@Requisito` dello stesso esempio di codice marcato "// Illustrativo." in due file identici; forma a 4 cifre, mai altrimenti attestata nel corpus (non esiste una forma `RNF-031` a 3 cifre corrispondente); registrato così com'è, senza correggerlo
2026-08-26	RNF-037	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-038	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-042	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-043	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-044	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-045	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-046	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; parità di occorrenze fra 2 file, scelto il primo in ordine alfabetico
2026-08-26	RNF-047	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-048	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-049	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-050	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-051	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-052	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-053	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; parità di occorrenze fra 2 file, scelto il primo in ordine alfabetico
2026-08-26	RNF-054	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-055	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-057	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-058	introdotto	docs/03_functional/06-accessibilita-e-usabilita.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-059	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-063	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-064	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-065	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-069	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-070	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-071	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-072	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-073	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-074	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-075	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-076	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-077	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-078	introdotto	docs/10_fondamenti/11-fondamenti-informatici.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-083	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	definizione non individuabile in docs/: identificativo assegnato nella fase di ricerca, citato ma non ridefinito in quest'area; fonte = file con più occorrenze
2026-08-26	RNF-090	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-091	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-092	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-093	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-094	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-095	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-096	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-097	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-098	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-099	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-102	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-103	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-104	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-105	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-106	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-107	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-108	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-109	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	RNF-110	introdotto	docs/03_functional/02-catalogo-dei-requisiti.md	
2026-08-26	UC-01	introdotto	docs/03_functional/03-casi-d-uso.md	
2026-08-26	UC-02	introdotto	docs/03_functional/03-casi-d-uso.md	
2026-08-26	UC-03	introdotto	docs/03_functional/03-casi-d-uso.md	
2026-08-26	UC-04	introdotto	docs/03_functional/03-casi-d-uso.md	
2026-08-26	UC-05	introdotto	docs/03_functional/03-casi-d-uso.md	
2026-08-26	UC-06	introdotto	docs/03_functional/03-casi-d-uso.md	
2026-08-26	UC-07	introdotto	docs/03_functional/03-casi-d-uso.md	
2026-08-26	UC-08	introdotto	docs/03_functional/03-casi-d-uso.md	
2026-08-26	UC-09	introdotto	docs/03_functional/03-casi-d-uso.md	
2026-08-26	UC-10	introdotto	docs/03_functional/03-casi-d-uso.md	
